,Actividad principal,¿La recomendás como un buen lugar para trabajar?,¿Cómo calificás las políticas de diversidad e inclusión?,Pagos en dólares,¿Tenés hijos/as menores de edad?,¿Qué tipo de cuarentena hiciste / estás haciendo?,¿Qué tanto sentís que te está apoyando tu empresa/organización en esta situación?,Trabajo para una empresa que no tiene oficina en mi ciudad,¿Cómo venís llevando la pandemia?,Valor dólar informal semestral
28536,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28537,3,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28538,3,4.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28539,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28540,1,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28541,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28542,1,8.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28543,1,4.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28544,2,4.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28545,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28546,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28547,1,4.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28548,3,7.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28549,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28550,1,4.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28551,2,5.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28552,1,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28553,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28554,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28555,3,4.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28556,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28557,1,9.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28558,3,4.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28559,1,8.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28560,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28561,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28562,1,8.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28563,2,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28564,1,4.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28565,1,4.0,4.0,0,0.0,1.0,0.0,0,0.0,94.33
28566,3,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28567,2,5.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28568,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28569,1,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28570,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28571,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28572,1,9.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28573,1,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28574,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28575,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28576,1,8.0,2.0,0,0.0,1.0,0.0,0,0.0,94.33
28577,3,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28578,1,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28579,3,6.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28580,3,10.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28581,3,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28582,2,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28583,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28584,2,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28585,2,3.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28586,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28587,1,7.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28588,3,7.0,4.0,0,0.0,1.0,0.0,0,0.0,94.33
28589,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28590,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28591,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28592,2,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28593,3,6.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28594,3,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28595,1,8.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28596,3,7.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28597,3,5.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28598,1,6.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28599,2,4.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28600,3,6.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28601,2,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28602,1,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28603,2,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28604,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28605,3,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28606,2,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28607,3,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28608,2,7.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28609,2,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28610,3,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28611,3,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28612,2,3.0,4.0,0,0.0,1.0,0.0,0,0.0,94.33
28613,3,6.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28614,2,6.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28615,1,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28616,2,6.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28617,2,2.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28618,1,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28619,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28620,2,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28621,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28622,3,7.0,2.0,0,0.0,1.0,0.0,0,0.0,94.33
28623,3,9.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28624,3,4.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28625,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28626,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28627,1,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28628,3,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28629,3,8.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28630,3,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28631,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28632,3,3.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28633,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28634,2,3.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28635,3,2.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28636,3,1.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28637,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28638,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28639,3,10.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28640,1,8.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28641,1,3.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28642,2,4.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28643,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28644,1,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28645,3,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28646,2,5.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28647,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28648,2,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28649,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28650,2,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28651,3,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28652,1,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28653,2,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28654,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28655,3,5.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28656,2,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28657,3,5.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28658,3,5.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28659,1,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28660,1,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28661,2,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28662,2,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28663,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28664,2,9.0,4.0,0,0.0,1.0,0.0,0,0.0,94.33
28665,2,6.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28666,2,6.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28667,1,9.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28668,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28669,1,9.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28670,2,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28671,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28672,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28673,1,7.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28674,3,8.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28675,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28676,2,7.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28677,3,1.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28678,3,5.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28679,3,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28680,2,5.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28681,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28682,1,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28683,1,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28684,2,6.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28685,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28686,2,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28687,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28688,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28689,1,6.0,2.0,0,0.0,1.0,0.0,0,0.0,94.33
28690,1,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28691,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28692,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28693,3,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28694,3,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28695,1,9.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28696,1,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28697,3,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28698,1,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28699,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28700,2,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28701,1,10.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28702,1,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28703,3,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28704,3,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28705,3,4.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28706,3,9.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28707,1,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28708,3,6.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28709,2,4.0,4.0,0,0.0,1.0,0.0,0,0.0,94.33
28710,3,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28711,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28712,2,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28713,2,5.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28714,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28715,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28716,2,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28717,1,9.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28718,1,9.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28719,2,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28720,3,4.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28721,2,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28722,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28723,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28724,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28725,3,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28726,3,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28727,1,9.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28728,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28729,2,9.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28730,2,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28731,3,9.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28732,1,10.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28733,2,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28734,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28735,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28736,3,5.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28737,3,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28738,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28739,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28740,3,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28741,2,6.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28742,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28743,2,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28744,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28745,1,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28746,3,5.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28747,2,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28748,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28749,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28750,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28751,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28752,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28753,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28754,3,3.0,4.0,0,0.0,1.0,0.0,0,0.0,94.33
28755,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28756,2,6.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28757,1,5.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28758,1,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28759,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28760,2,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28761,2,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28762,2,7.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28763,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28764,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28765,1,1.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28766,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28767,2,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28768,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28769,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28770,3,5.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28771,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28772,1,2.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28773,3,7.0,2.0,0,0.0,1.0,0.0,0,0.0,94.33
28774,1,7.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28775,2,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28776,3,10.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28777,3,6.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28778,1,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28779,1,5.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28780,3,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28781,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28782,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28783,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28784,1,5.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28785,1,8.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28786,1,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28787,2,7.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28788,2,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28789,2,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28790,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28791,3,6.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28792,1,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28793,2,6.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28794,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28795,1,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28796,2,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28797,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28798,1,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28799,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28800,2,5.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28801,1,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28802,3,6.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28803,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28804,3,6.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28805,2,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28806,2,5.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28807,2,1.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28808,2,6.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28809,1,8.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28810,2,10.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28811,2,3.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28812,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28813,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28814,3,6.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28815,1,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28816,2,4.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28817,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28818,1,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28819,3,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28820,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28821,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28822,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28823,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28824,2,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28825,2,10.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28826,1,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28827,1,3.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28828,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28829,3,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28830,3,6.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28831,3,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28832,3,3.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28833,3,6.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28834,3,9.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28835,3,9.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28836,3,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28837,3,9.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28838,2,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28839,2,6.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28840,3,10.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28841,1,6.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28842,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28843,1,4.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28844,1,3.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28845,3,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28846,3,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28847,3,6.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28848,1,5.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28849,3,6.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28850,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28851,1,5.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28852,1,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28853,1,9.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28854,1,3.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28855,1,6.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28856,3,4.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28857,1,5.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28858,1,5.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28859,1,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28860,2,6.0,2.0,0,0.0,1.0,0.0,0,0.0,94.33
28861,3,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28862,2,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28863,1,9.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28864,3,4.0,4.0,0,0.0,1.0,0.0,0,0.0,94.33
28865,2,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28866,2,6.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28867,3,8.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28868,1,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28869,2,7.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28870,2,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28871,3,1.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28872,3,7.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28873,3,5.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28874,2,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28875,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28876,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28877,3,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28878,1,8.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28879,1,8.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28880,2,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28881,2,6.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28882,1,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28883,2,2.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28884,3,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28885,1,7.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28886,3,7.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28887,2,8.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28888,3,3.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28889,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28890,1,7.0,6.0,0,0.0,1.0,0.0,0,0.0,94.33
28891,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28892,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28893,2,8.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28894,3,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28895,1,8.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28896,2,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28897,1,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28898,1,8.0,8.0,0,0.0,1.0,0.0,0,0.0,94.33
28899,2,2.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28900,1,8.0,3.0,0,0.0,1.0,0.0,0,0.0,94.33
28901,1,1.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
28902,3,8.0,7.0,0,0.0,1.0,0.0,0,0.0,94.33
28903,1,6.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28904,1,10.0,5.0,0,0.0,1.0,0.0,0,0.0,94.33
28905,3,6.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28906,2,8.0,9.0,0,0.0,1.0,0.0,0,0.0,94.33
28907,1,10.0,10.0,0,0.0,1.0,0.0,0,0.0,94.33
28908,1,4.0,1.0,0,0.0,1.0,0.0,0,0.0,94.33
